Date,Coin,Open,High,Low,Close,Volume,Market Cap,200_MA,150_MA,50_MA,Volatility,52W_High,52W_Low
2021-02-12,DOGE,0.0695853,0.07297999999999999,0.0608,0.0697675,7517732599.0,7517732599.0,165.21924738399784,161.20579651199742,0.055233992010212486,0.17503696901500732,0.36544340000000003,0.047656199999999996
2021-02-11,DOGE,0.0725523,0.0755622,0.068,0.069583,6327153991.0,6327153991.0,164.6698952989978,159.77699373199744,0.05547395401021249,0.10423101679753766,0.36544340000000003,0.047656199999999996
2021-02-10,DOGE,0.0700122,0.0816496,0.066,0.0725527,14156312430.0,14156312430.0,164.12645806249782,158.4640774166641,0.05568198801021249,0.2235267567652495,0.36544340000000003,0.047656199999999996
2021-02-09,DOGE,0.07873839999999999,0.0838001,0.063,0.07001210000000001,14602698981.0,14602698981.0,163.5439581229978,157.12254416399745,0.0560068320102125,0.2641671662111499,0.36544340000000003,0.047656199999999996
2021-02-08,DOGE,0.07798510000000002,0.0853555,0.0622214,0.0787,26387019347.0,26387019347.0,162.9538516229978,155.81000216399744,0.0565008260102125,0.2966476929567314,0.36544340000000003,0.047656199999999996
2021-02-07,DOGE,0.057657900000000005,0.087297,0.0531446,0.0779247,38837846298.0,38837846298.0,162.3855912464978,154.53332166199743,0.056976840010212505,0.5923281978705432,0.36544340000000003,0.047656199999999996
2021-02-06,DOGE,0.0467527,0.0588683,0.044419099999999996,0.057655899999999996,17252485844.0,17252485844.0,161.79597952599778,153.0221060346641,0.0570566460102125,0.30905594757094246,0.36544340000000003,0.047656199999999996
2021-02-05,DOGE,0.0528149,0.05434,0.0431516,0.046719300000000005,16560079172.0,16560079172.0,161.1817131224978,151.4997508299974,0.0569023120102125,0.2118417340561092,0.36544340000000003,0.046719300000000005
2021-02-04,DOGE,0.0372327,0.0598,0.0358367,0.0529081,48795642519.0,48795642519.0,160.62482766299777,149.96670355066408,0.0568818540102125,0.64360897812944,0.36544340000000003,0.046719300000000005
2021-02-03,DOGE,0.031348900000000006,0.0397836,0.0307918,0.0372597,12960787222.0,12960787222.0,160.07161396149777,148.45935194866408,0.056601728010212495,0.28682984091945807,0.36544340000000003,0.0372597
2021-02-02,DOGE,0.0348233,0.035294,0.02877,0.031348900000000006,11550248752.0,11550248752.0,159.4784207059978,146.95689427466405,0.05619871401021249,0.18734582879853426,0.36544340000000003,0.031348900000000006
2021-02-01,DOGE,0.036962300000000003,0.043826800000000006,0.0328615,0.0348173,23868437622.0,23868437622.0,158.90414479249776,145.43465972333073,0.05582799601021248,0.29666173371245846,0.36544340000000003,0.031348900000000006
2021-01-31,DOGE,0.0282428,0.0494843,0.0267661,0.037000000000000005,44577797729.0,44577797729.0,158.27922979249777,143.9505063899974,0.05547023601021248,0.8043890832353734,0.36544340000000003,0.031348900000000006
2021-01-30,DOGE,0.0459059,0.050880400000000006,0.022200099999999997,0.028260000000000004,54559388569.0,54559388569.0,157.64622109249777,142.47889478999738,0.05488587401021248,0.6247628300501681,0.36544340000000003,0.028260000000000004
2021-01-29,DOGE,0.036442,0.0875,0.0313,0.0459059,109073693231.0,109073693231.0,156.95530062199776,140.9746008293307,0.054627620010212485,1.5421766094067282,0.36544340000000003,0.028260000000000004
2021-01-28,DOGE,0.0074104,0.0374849,0.007287999999999999,0.0364995,102989795103.0,102989795103.0,156.28638311949777,139.43077749266405,0.05419266601021249,4.074935226168628,0.36544340000000003,0.028260000000000004
2021-01-27,DOGE,0.008247200000000001,0.0082482,0.0072569999999999996,0.0074123999999999995,1121405247.0,1121405247.0,155.53237018149775,137.87789357533072,0.0531939440102125,0.12018624502861588,0.36544340000000003,0.0074123999999999995
2021-01-26,DOGE,0.0083341,0.0084615,0.007952299999999999,0.008247200000000001,719489035.0,719489035.0,154.63756141749775,136.33381522333073,0.052201048010212504,0.06109837894913683,0.36544340000000003,0.0074123999999999995
2021-01-25,DOGE,0.0087206,0.008917200000000002,0.008179500000000001,0.0083509,998144121.0,998144121.0,153.75660317199774,134.85493756266405,0.0511950520102125,0.08459280324748307,0.36544340000000003,0.0074123999999999995
2021-01-24,DOGE,0.0085822,0.008967200000000002,0.0085,0.0087135,901503263.0,901503263.0,152.87219673949775,133.32746231933072,0.050229940010212505,0.054438255925054295,0.36544340000000003,0.0074123999999999995
2021-01-23,DOGE,0.008509200000000001,0.0088324,0.00835,0.0085779,718712164.0,718712164.0,151.95048962899776,131.89805283866406,0.04923707801021251,0.056691580877168336,0.36544340000000003,0.0074123999999999995
2021-01-22,DOGE,0.0081581,0.0087708,0.007563899999999999,0.0085075,1152693965.0,1152693965.0,151.01338216649773,130.4339762219974,0.0481514440102125,0.14793885831259745,0.36544340000000003,0.0074123999999999995
2021-01-21,DOGE,0.0090589,0.0091,0.0080301,0.0081581,1237702943.0,1237702943.0,149.96422295699776,128.9136306093307,0.047209144010212506,0.11810484716687461,0.36544340000000003,0.0074123999999999995
2021-01-20,DOGE,0.0090428,0.009144,0.0085,0.009048700000000002,1162054114.0,1162054114.0,148.89981820049775,127.28369093399739,0.04627154601021251,0.07121687972751789,0.36544340000000003,0.0074123999999999995
2021-01-19,DOGE,0.009178200000000001,0.0096757,0.00896,0.0090428,1749440421.0,1749440421.0,147.83716341449775,125.67701788599742,0.0453350180102125,0.07797825281645653,0.36544340000000003,0.0074123999999999995
2021-01-18,DOGE,0.009098700000000001,0.00932,0.008935,0.009178200000000001,1156154741.0,1156154741.0,146.77095930549777,124.02554574066409,0.044360348010212505,0.042313737127281904,0.36544340000000003,0.0074123999999999995
2021-01-17,DOGE,0.0092374,0.009395700000000002,0.008779,0.009098700000000001,1438377582.0,1438377582.0,145.71715479899777,122.53227306533076,0.043282846010212504,0.06676120986424766,0.36544340000000003,0.0074123999999999995
2021-01-16,DOGE,0.0093568,0.0095675,0.009072700000000001,0.0092374,1640096206.0,1640096206.0,144.65325098599777,121.13373464799743,0.042427852010212506,0.05288132694938423,0.36544340000000003,0.0074123999999999995
2021-01-15,DOGE,0.0093931,0.0098443,0.0083123,0.0093525,3236586057.0,3236586057.0,143.55794774849778,119.74599699799745,0.041595726010212504,0.16309844460295328,0.36544340000000003,0.0074123999999999995
2021-01-14,DOGE,0.008679000000000001,0.0101,0.0083105,0.009390700000000002,4000190243.0,4000190243.0,142.45429470199778,118.43832626933079,0.0407929700102125,0.20618734877290001,0.36544340000000003,0.0074123999999999995
2021-01-13,DOGE,0.0080806,0.0087,0.00777,0.0086738,1818357046.0,1818357046.0,141.40103807099777,116.97058409466413,0.039966716010212504,0.1150904635794371,0.36544340000000003,0.0074123999999999995
2021-01-12,DOGE,0.0088104,0.009139399999999999,0.0078217,0.0080807,2526092815.0,2526092815.0,140.34052847449777,115.4953712993308,0.0391200380102125,0.14956188141287569,0.36544340000000003,0.0074123999999999995
2021-01-11,DOGE,0.0098162,0.0098455,0.006709399999999999,0.008832600000000001,5827520561.0,5827520561.0,139.33902263749778,114.10329684999748,0.0382894100102125,0.3194820806422038,0.36544340000000003,0.0074123999999999995
2021-01-10,DOGE,0.010189,0.0109155,0.008953399999999999,0.00982,3113405972.0,3113405972.0,138.32732173749775,112.6988289833308,0.0374739440102125,0.19257041907939948,0.36544340000000003,0.0074123999999999995
2021-01-09,DOGE,0.0097475,0.010790000000000001,0.0096486,0.0101789,3706408260.0,3706408260.0,137.32757263199778,111.47809684266414,0.0367143580102125,0.11709669145934863,0.36544340000000003,0.0074123999999999995
2021-01-08,DOGE,0.0097517,0.010318,0.0088047,0.00974,2971766597.0,2971766597.0,136.3339713319978,110.24362844266415,0.0359077080102125,0.15518319882687126,0.36544340000000003,0.0074123999999999995
2021-01-07,DOGE,0.010418700000000001,0.0105735,0.0087999,0.0097439,3523998014.0,3523998014.0,135.34767005149777,108.92936006866414,0.0350930500102125,0.17023237064125082,0.36544340000000003,0.0074123999999999995
2021-01-06,DOGE,0.009977100000000001,0.011000000000000001,0.009552100000000001,0.01042,6108894506.0,6108894506.0,134.36292215149777,107.6240295353308,0.0343031740102125,0.14512233013601147,0.36544340000000003,0.0074123999999999995
2021-01-05,DOGE,0.0097721,0.0102822,0.0088501,0.00997,5427135672.0,5427135672.0,133.33802200149776,106.31269600199748,0.033366752010212504,0.14654987157315216,0.36544340000000003,0.0074123999999999995
2021-01-04,DOGE,0.009818799999999999,0.0115198,0.0076,0.0097613,14328029441.0,14328029441.0,132.31582080799774,104.87796107733081,0.032608854010212504,0.3992137532081314,0.36544340000000003,0.0074123999999999995
2021-01-03,DOGE,0.010524500000000001,0.01405,0.0092693,0.0098209,29648808916.0,29648808916.0,131.29126991249777,103.34669321666415,0.0317341580102125,0.45424485723787356,0.36544340000000003,0.0074123999999999995
2021-01-02,DOGE,0.0056783,0.013987999999999999,0.005524,0.0105264,46333347255.0,46333347255.0,130.27167254449776,101.82323005933081,0.030824320010212503,1.4905869714527233,0.36544340000000003,0.0074123999999999995
2021-01-01,DOGE,0.0046716,0.005697,0.004601,0.005679999999999999,3019717963.0,3019717963.0,129.24495094449776,99.92126792599748,0.0298545040102125,0.23460912749379223,0.36544340000000003,0.005679999999999999
2020-12-31,DOGE,0.0046251,0.0047593,0.004520000000000001,0.0046708999999999995,929996060.0,929996060.0,128.21572429899777,97.99403239866415,0.0288472620102125,0.05173942185033828,0.36544340000000003,0.0046708999999999995
2020-12-30,DOGE,0.0044901,0.00474,0.0044165,0.0046251,1118987751.0,1118987751.0,127.18239742449778,96.02466323266414,0.027763782010212498,0.0720473931538273,0.36544340000000003,0.0046251
2020-12-29,DOGE,0.0046015,0.0046295,0.0042412,0.0045012,1071755865.0,1071755865.0,126.14496993049778,94.05329324066415,0.026863432010212497,0.08438552645876352,0.36544340000000003,0.0045012
2020-12-28,DOGE,0.0045472,0.004735499999999999,0.0045,0.0046015,1074600031.0,1074600031.0,125.10544293799778,92.17725725066416,0.025885942010212496,0.05179011259676275,0.36544340000000003,0.0045012
2020-12-27,DOGE,0.0045130000000000005,0.0048231,0.0044,0.004547,1843249775.0,1843249775.0,124.08046567299778,90.2846875639975,0.024846882010212498,0.09375138488810104,0.36544340000000003,0.0045012
2020-12-26,DOGE,0.0045607,0.0046879,0.0043963,0.0045131,1701026447.0,1701026447.0,123.04928823849778,88.36205098466417,0.023683578010212498,0.06393755344574306,0.36544340000000003,0.0045012
2020-12-25,DOGE,0.0045753,0.0046429999999999996,0.0043661,0.0045549,1664864616.0,1664864616.0,121.98506101299778,86.39248135066417,0.0224498660102125,0.06052062159858353,0.36544340000000003,0.0045012
2020-12-24,DOGE,0.0037561,0.0045999,0.0036599000000000002,0.0045731,1978566747.0,1978566747.0,120.90963387849777,84.47444517133083,0.0211459780102125,0.25025957775352076,0.36544340000000003,0.0045012
2020-12-23,DOGE,0.0045168,0.0048,0.0036229999999999995,0.0037449,2674249457.0,2674249457.0,119.83770260299778,82.64587013733082,0.0198292160102125,0.260582713425434,0.36544340000000003,0.0037449
2020-12-22,DOGE,0.0047747,0.0048479,0.00433,0.0045159,2679851524.0,2679851524.0,118.85267518249779,80.79556690999749,0.018468480010212503,0.1084675476993319,0.36544340000000003,0.0037449
2020-12-21,DOGE,0.0046405000000000005,0.0055,0.004255,0.0047783999999999995,10363901378.0,10363901378.0,117.8461990744978,78.9209987659975,0.0171638060102125,0.26829005495097497,0.36544340000000003,0.0037449
2020-12-20,DOGE,0.0039264,0.0047496000000000005,0.0038,0.0046381,10007395897.0,10007395897.0,116.8614222649978,77.08109635333082,0.015682568010212502,0.24185004074979638,0.36544340000000003,0.0037449
2020-12-19,DOGE,0.0038646,0.0040379,0.0037952,0.0039291,1386297504.0,1386297504.0,115.9035419104978,75.27578921399748,0.014202656010212502,0.06280080732805458,0.36544340000000003,0.0037449
2020-12-18,DOGE,0.0037181999999999996,0.0039976,0.0035975,0.0038675,1409796634.0,1409796634.0,114.76986124799778,73.40108166399749,0.013126888010212502,0.10760583077833351,0.36544340000000003,0.0037449
2020-12-17,DOGE,0.0034179,0.0041458,0.003404,0.003722,3421588199.0,3421588199.0,113.62787985799778,71.59770647733082,0.012266942010212502,0.2170338511951783,0.36544340000000003,0.003722
2020-12-16,DOGE,0.0032073,0.0034448,0.00318,0.0034183,547786094.0,547786094.0,112.47784694949777,69.60159593266415,0.011277146010212503,0.08256165622174412,0.36544340000000003,0.0034183
2020-12-15,DOGE,0.003225,0.0032516,0.0031611,0.0032078000000000002,273863826.0,273863826.0,111.34716298849779,67.64088398466416,0.010596108010212501,0.02806201550387593,0.36544340000000003,0.0032078000000000002
2020-12-14,DOGE,0.0032604,0.0032888000000000006,0.003191,0.0032259999999999997,297347285.0,297347285.0,110.22017911849778,65.5241721579975,0.0100336500102125,0.02999631947000391,0.36544340000000003,0.0032078000000000002
2020-12-13,DOGE,0.0031631,0.0032775999999999994,0.0031479,0.0032600000000000003,374401350.0,374401350.0,109.07834541849779,63.609727224664155,0.009402504010212502,0.041004078277638877,0.36544340000000003,0.0032078000000000002
2020-12-12,DOGE,0.0030732,0.0031899999999999997,0.0030732,0.0031609000000000003,334526072.0,334526072.0,107.96506122299779,61.73561496399748,0.008725722010212503,0.038005987244565866,0.36544340000000003,0.0031609000000000003
2020-12-11,DOGE,0.0031090999999999996,0.0031171,0.0029969000000000003,0.0030732,328458778.0,328458778.0,106.8612265889978,59.87956878533081,0.008221986010212502,0.03866070567045112,0.36544340000000003,0.0030732
2020-12-10,DOGE,0.0031563000000000003,0.003171,0.003059,0.0031043000000000004,268351654.0,268351654.0,105.73279211049781,57.98752281399748,0.007365954010212502,0.03548458638279001,0.36544340000000003,0.0030732
2020-12-09,DOGE,0.0031725,0.0031850999999999997,0.0030036999999999998,0.0031561999999999996,441109948.0,441109948.0,104.57475789149781,55.86827718866415,0.006699088010212502,0.057178881008668234,0.36544340000000003,0.0030732
2020-12-08,DOGE,0.003336,0.0033624,0.0031105,0.0031723000000000003,521543481.0,521543481.0,103.41007375299782,53.75036500399749,0.006614286010212502,0.07550959232613916,0.36544340000000003,0.0030732
2020-12-07,DOGE,0.0033881000000000002,0.0033985,0.0033,0.003336,312605787.0,312605787.0,102.25199043299783,51.538320577330815,0.006516062010212502,0.029072341430300186,0.36544340000000003,0.0030732
2020-12-06,DOGE,0.003392,0.0034424,0.0033461,0.0033856999999999997,285729554.0,285729554.0,101.14280736149783,49.11634314866414,0.0064167580102125026,0.02839033018867928,0.36544340000000003,0.0030732
2020-12-05,DOGE,0.0032820999999999996,0.0034153,0.00325,0.0033917,369424898.0,369424898.0,99.99717431999782,46.74649909333081,0.006310322010212502,0.050364096157947714,0.36544340000000003,0.0030732
